Department ID,Department-Division,PCN,Position Title,FLSA Status,Initial Hire Date,Date in Title,Salary,Years Approx
CIT,CIT 121 Applications Support,B.000946.3     ,Systems Engineer III,,06/22/2017,06/22/2017,$115000.08,0.9452054794520548
CIT,CIT 128 Information Technology Security,B.000488.2     ,Systems Engineer III,,05/16/1978,02/16/2003,$120458.26,15.301369863013699
CIT,CIT 122 Data & Information Management,B.006194.1     ,Systems Engineer III,,02/01/2005,02/01/2005,$126380.80,13.33972602739726
CIT,CIT 130 Telecommunications,B.003276,Telecommunication System Installation Technician,,08/07/2015,08/07/2015,$58203.08,2.8219178082191783
CIT,CIT 130 Telecommunications,B.002275,Telecommunication System Installation Technician,,08/07/2014,08/07/2014,$58305.78,3.8219178082191783
CIT,CIT 130 Telecommunications,B.004641,Telecommunication System Technician,,09/16/2006,09/16/2006,$36209.42,11.717808219178082
CLK,CLK 011 City Clerk,B.003519,Chief Deputy City Clerk,,02/01/2008,07/01/2012,$55878.42,5.923287671232877
CLK,CLK 011 City Clerk,B.000962,City Clerk,,11/16/1978,10/01/1980,$125447.92,37.69315068493151
CLK,CLK 011 City Clerk,B.002188,Deputy City Clerk II,,01/05/2017,01/05/2017,$43206.54,1.4054794520547946
CLK,CLK 011 City Clerk,B.005519,Deputy City Clerk II,,03/07/2016,03/07/2016,$44617.82,2.2383561643835614
CLK,CLK 011 City Clerk,B.000786,Deputy City Clerk II,,02/16/2005,02/16/2005,$52873.34,13.2986301369863
CLK,CLK 011 City Clerk,B.001121,Deputy City Clerk II,,05/01/2002,06/01/2004,$58236.36,14.01095890410959
CMD,CMD 030 Communications Office,B.002357.2     ,Administrative Technician,,07/07/2015,07/07/2015,$38394.98,2.9068493150684933
CMD,CMD 010 City Manager,B.003812.1     ,Assistant to the City Manager,,02/23/1976,07/16/1990,$126380.80,27.898630136986302
CMD,CMD 010 City Manager,B.001879,Assistant to the City Manager/Community Affairs,,08/01/2004,12/01/2007,$64273.82,10.509589041095891
CMD,CMD 021 Office of Volunteer Resources,B.006578,Business Application Support Technician,,07/16/2012,03/02/2017,$41168.40,1.252054794520548
CMD,CMD 010 City Manager,B.001432,City Manager,,04/01/2006,01/26/2016,$263611.40,2.350684931506849
CMD,CMD 030 Communications Office,B.002991.1     ,Communications Administrator,,04/07/2015,04/01/2015,$130192.66,3.1726027397260275
CMD,CMD 010 City Manager,B.001706,Deputy City Manager,,11/07/2016,11/07/2016,$181809.68,1.5671232876712329
CMD,CMD 010 City Manager,B.005054,Deputy City Manager,,07/07/2016,07/07/2016,$181809.68,1.904109589041096
CMD,CMD 010 City Manager,B.003553,Deputy City Manager,,07/16/1980,05/22/2016,$189333.56,2.03013698630137
CMD,CMD 010 City Manager,B.003720,Executive Assistant II,,11/07/2014,11/07/2014,$41297.10,3.56986301369863
CMD,CMD 010 City Manager,B.005133.3     ,Executive Assistant III,,03/22/2016,12/22/2016,$42459.56,1.4438356164383561
CMD,CMD 010 City Manager,B.007175,Executive Assistant III,,07/16/2009,08/01/2012,$47407.62,5.838356164383562
CMD,CMD 010 City Manager,B.002293,Executive Assistant III,,04/01/1985,07/01/2000,$58345.82,17.931506849315067
CMD,CMD 010 City Manager,B.004061,Executive Assistant III,,07/01/1987,08/16/2000,$59461.22,17.805479452054794
CMD,CMD 010 City Manager,B.003150,Executive Assistant V,,03/01/1993,10/01/2006,$59759.70,11.676712328767124
CMD,CMD 030 Communications Office,B.001516.1     ,Graphic Designer,,01/01/2007,01/01/2007,$40911.78,11.424657534246576
CMD,CMD 030 Communications Office,B.004855.3     ,Media and Communications Coordinator II,,09/07/2015,09/07/2015,$57863.00,2.736986301369863
CMD,CMD 030 Communications Office,B.001376.4     ,Media and Communications Coordinator III,,04/22/2016,04/13/2017,$64443.44,1.1369863013698631
CMD,CMD 030 Communications Office,B.001965.2     ,Media and Communications Coordinator III,,05/01/2011,05/01/2011,$65425.36,7.093150684931507
CMD,CMD 030 Communications Office,B.000974,Media and Communications Coordinator III,,02/01/1997,02/01/2000,$82737.20,18.345205479452055
CMD,CMD 030 Communications Office,B.004360,Media and Communications Manager,,10/24/1983,01/05/2017,$83922.54,1.4054794520547946
CMD,CMD 030 Communications Office,B.004854.1     ,Multimedia Communications Specialist I,,06/01/2012,06/01/2012,$44919.16,6.005479452054795
CMD,CMD 030 Communications Office,B.001044.1     ,Multimedia Communications Specialist I,,02/16/1988,02/16/1988,$64334.40,30.312328767123287
CMD,CMD 030 Communications Office,B.004852.3     ,Multimedia Communications Specialist II,,04/01/2006,07/20/2017,$52478.40,0.8684931506849315
CMD,CMD 030 Communications Office,B.000652.1     ,Multimedia Communications Specialist II,,04/01/1990,01/01/2000,$71117.28,18.43013698630137
CMD,CMD 030 Communications Office,B.002366.2     ,Multimedia Distribution Specialist,,06/16/2004,06/16/2004,$45533.80,13.96986301369863
CMD,CMD 030 Communications Office,B.000560.1     ,Multimedia Services Coordinator,,04/01/1988,02/16/2010,$95545.32,8.295890410958904
CMD,CMD 010 City Manager,B.007176.1     ,Public Safety Deputy City Manager,,07/01/1980,11/07/2016,$185055.78,1.5671232876712329
CMD,CMD 030 Communications Office,B.003765.1     ,Television Engineer,,06/16/1999,11/22/2014,$63623.56,3.5287671232876714
CMD,CMD 021 Office of Volunteer Resources,B.006832,Volunteer Resources Coordinator,,01/01/2012,01/01/2012,$70447.00,6.421917808219178
COR,COR 001 Commissioner of Revenue,B.001183,Account Clerk II,,10/01/2000,08/01/2011,$33832.76,6.841095890410959
COR,COR 001 Commissioner of Revenue,B.001508.1     ,Administrative Specialist I,,09/16/2000,01/07/2016,$58281.60,2.4027397260273973
COR,COR 001 Commissioner of Revenue,B.003262.1     ,Auditor II,,08/22/2015,08/22/2015,$63032.32,2.780821917808219
COR,COR 001 Commissioner of Revenue,B.004365,Auditor II,,05/01/1988,07/01/1999,$70502.90,18.934246575342467
COR,COR 001 Commissioner of Revenue,B.001443,Auditor III,,11/01/2002,11/01/2013,$72471.36,4.586301369863014
COR,COR 001 Commissioner of Revenue,B.000757,Auditor III,,08/01/2003,08/07/2016,$83917.08,1.819178082191781
COR,COR 001 Commissioner of Revenue,B.003072,Auditor IV,,03/01/2000,07/01/2012,$93999.36,5.923287671232877
COR,COR 001 Commissioner of Revenue,B.001814,Business Application Specialist II,,07/01/2000,11/01/2006,$65122.72,11.591780821917808
COR,COR 001 Commissioner of Revenue,B.004132,Chief Deputy Commissioner of the Revenue,,01/01/1998,01/01/1998,$114566.40,20.43013698630137
COR,COR 001 Commissioner of Revenue,B.000814,Deputy Commissioner of the Revenue,,07/01/2004,04/01/2007,$68999.58,11.178082191780822
COR,COR 001 Commissioner of Revenue,B.002984.2     ,Deputy Commissioner of the Revenue,,08/26/1985,01/07/2016,$69103.06,2.4027397260273973
COR,COR 001 Commissioner of Revenue,B.004364,Deputy Commissioner of the Revenue,,12/01/1982,07/01/2002,$75034.44,15.931506849315069
COR,COR 001 Commissioner of Revenue,B.000423,Deputy Commissioner of the Revenue,,03/21/1983,01/01/2000,$79142.18,18.43013698630137
COR,COR 001 Commissioner of Revenue,B.001462,Revenue Agent I,,07/22/2015,02/16/2017,$30686.64,1.2904109589041095
COR,COR 001 Commissioner of Revenue,B.006706,Revenue Agent I,,09/01/2011,09/01/2011,$33143.24,6.756164383561644
COR,COR 001 Commissioner of Revenue,B.007095,Revenue Agent I,,03/02/2017,03/02/2017,$33332.80,1.252054794520548
COR,COR 001 Commissioner of Revenue,B.001471,Revenue Agent I,,03/31/2016,03/31/2016,$34552.18,2.1726027397260275
COR,COR 001 Commissioner of Revenue,B.001261,Revenue Agent I,,02/16/2008,10/16/2011,$34720.92,6.632876712328767
COR,COR 001 Commissioner of Revenue,B.002098.2     ,Revenue Agent I,,01/01/2015,02/22/2015,$35324.64,3.276712328767123
COR,COR 001 Commissioner of Revenue,B.003186,Revenue Agent I,,11/22/2014,11/22/2014,$35324.64,3.5287671232876714
COR,COR 001 Commissioner of Revenue,B.004373,Revenue Agent I,,11/07/2016,11/07/2016,$35561.50,1.5671232876712329
COR,COR 001 Commissioner of Revenue,B.002499.1     ,Revenue Agent I,,11/07/2016,11/07/2016,$36823.80,1.5671232876712329
COR,COR 001 Commissioner of Revenue,B.004262,Revenue Agent I,,11/22/2016,11/22/2016,$36823.80,1.526027397260274
COR,COR 001 Commissioner of Revenue,B.007096,Revenue Agent I,,06/22/2015,02/16/2017,$37363.30,1.2904109589041095
COR,COR 001 Commissioner of Revenue,B.000407,Revenue Agent I,,04/22/2016,04/22/2016,$37616.80,2.1123287671232878
COR,COR 001 Commissioner of Revenue,B.004990.1     ,Revenue Agent I,,01/16/1999,08/16/2011,$38169.04,6.8
COR,COR 001 Commissioner of Revenue,B.004288.1     ,Revenue Agent II,,09/30/2009,07/06/2017,$35568.00,0.9068493150684932
COR,COR 001 Commissioner of Revenue,B.000334,Revenue Agent II,,04/16/2011,12/07/2016,$36036.00,1.484931506849315
COR,COR 001 Commissioner of Revenue,B.001057,Revenue Agent II,,07/16/2012,02/22/2016,$37323.26,2.276712328767123
COR,COR 001 Commissioner of Revenue,B.002382,Revenue Agent II,,10/16/2009,02/22/2016,$37323.26,2.276712328767123
COR,COR 001 Commissioner of Revenue,B.003392,Revenue Agent II,,01/01/2012,02/07/2016,$37323.26,2.317808219178082
COR,COR 001 Commissioner of Revenue,B.006707,Revenue Agent II,,08/01/2011,01/07/2016,$37323.26,2.4027397260273973
COR,COR 001 Commissioner of Revenue,B.002542,Revenue Agent II,,07/16/2011,01/07/2015,$37425.70,3.4027397260273973
COR,COR 001 Commissioner of Revenue,B.006705,Revenue Agent II,,09/01/2011,09/01/2013,$37634.48,4.7534246575342465
COR,COR 001 Commissioner of Revenue,B.000450.1     ,Revenue Agent II,,02/16/2008,08/07/2015,$37773.32,2.8219178082191783
COR,COR 001 Commissioner of Revenue,B.006841.3     ,Revenue Agent II,,11/16/2012,07/06/2017,$38857.52,0.9068493150684932
COR,COR 001 Commissioner of Revenue,B.004991.1     ,Revenue Agent II,,02/01/2001,07/06/2017,$40795.82,0.9068493150684932
COR,COR 001 Commissioner of Revenue,B.003401,Revenue Agent II,,09/01/2000,01/16/2006,$41517.58,12.383561643835616
COR,COR 001 Commissioner of Revenue,B.004363,Revenue Agent III,,01/16/2008,08/07/2016,$42294.20,1.819178082191781
COR,COR 001 Commissioner of Revenue,B.002269,Revenue Agent III,,12/16/2006,12/16/2013,$43587.96,4.463013698630137
COR,COR 001 Commissioner of Revenue,B.004354,Revenue Agent III,,10/01/2005,01/01/2014,$43587.96,4.419178082191781
COR,COR 001 Commissioner of Revenue,B.002541,Revenue Agent III,,07/01/2004,07/22/2014,$43609.80,3.8657534246575342
COR,COR 001 Commissioner of Revenue,B.001762,Revenue Agent III,,11/16/2001,11/01/2011,$44267.08,6.589041095890411
COR,COR 001 Commissioner of Revenue,B.004287,Revenue Agent III,,07/01/2007,11/07/2016,$45018.22,1.5671232876712329
COR,COR 001 Commissioner of Revenue,B.003713,Revenue Agent III,,11/01/1997,06/01/2004,$50421.80,14.01095890410959
COR,COR 001 Commissioner of Revenue,B.004992,Revenue Agent III,,07/16/2004,07/16/2006,$50765.52,11.887671232876713
COR,COR 001 Commissioner of Revenue,B.000688,Revenue Agent III,,08/16/1997,06/01/2003,$51142.26,15.013698630136986
COR,COR 001 Commissioner of Revenue,B.001705,Revenue Agent IV,,09/16/2008,01/07/2016,$50839.10,2.4027397260273973
COR,COR 001 Commissioner of Revenue,B.003129,Revenue Agent IV,,07/16/1999,09/16/2012,$56234.36,5.712328767123288
COR,COR 001 Commissioner of Revenue,B.002887,Revenue Agent IV,,12/01/1986,02/01/1999,$60279.44,19.345205479452055
COR,COR 001 Commissioner of Revenue,B.004252.1     ,Revenue Agent IV,,02/16/1997,07/01/2005,$62028.98,12.92876712328767
COR,COR 001 Commissioner of Revenue,B.000995.1     ,Revenue Investigator II,,12/01/1998,05/22/2015,$50852.36,3.032876712328767
COR,COR 001 Commissioner of Revenue,B.004097.1     ,Revenue Investigator III,,11/16/2001,01/07/2016,$46590.44,2.4027397260273973
COR,COR 001 Commissioner of Revenue,B.002433,Revenue Investigator III,,12/01/1995,02/01/2003,$53835.08,15.342465753424657
COR,COR 001 Commissioner of Revenue,B.001955.1     ,Revenue Investigator III,,12/16/2001,04/01/2013,$56063.80,5.1726027397260275
COR,COR 001 Commissioner of Revenue,B.001331,Revenue Investigator IV,,09/16/1989,01/07/2015,$58414.72,3.4027397260273973
CUL,CUL 190 Cultural Affairs,B.006393.1     ,Administrative Assistant,,09/01/2008,09/01/2008,$47461.96,9.756164383561643
CUL,CUL 190 Cultural Affairs,B.005191.1     ,Cultural Arts Manager,,05/01/2000,05/01/2000,$99830.64,18.0986301369863
CUL,CUL 190 Cultural Affairs,B.007211,Special Projects Coordinator,,07/06/2017,07/06/2017,$62857.60,0.9068493150684932
CVB,CVB 041 VB Convention Center,B.006248,Account Clerk II,,02/07/2016,09/07/2016,$31081.96,1.7342465753424658
CVB,CVB 041 VB Convention Center,B.006246,Account Clerk II,,01/01/2007,10/22/2015,$32194.76,2.6136986301369864
CVB,CVB 010 Directors Office,B.002520,Account Clerk III,,08/01/2011,09/07/2015,$35647.04,2.736986301369863
CVB,CVB 041 VB Convention Center,B.006247,Account Clerk III,,08/01/2003,03/01/2011,$40957.02,7.260273972602739
CVB,CVB 010 Directors Office,B.004994,Account Clerk III,,12/16/1985,09/01/2008,$47402.94,9.756164383561643
CVB,CVB 041 VB Convention Center,B.001798,Account Clerk Supervisor,,09/16/2004,03/01/2009,$46201.48,9.26027397260274
CVB,CVB 010 Directors Office,B.001658,Accountant III,,02/01/2012,02/01/2012,$75546.64,6.336986301369863
CVB,"CVB 022 TAP - Marketing, Public Relations & Communications",B.007182,Administrative Assistant,,02/16/2017,02/16/2017,$33881.36,1.2904109589041095
CVB,CVB 010 Directors Office,B.003560,Administrative Services Manager II,,06/01/2005,01/01/2014,$83181.80,4.419178082191781
CVB,CVB 030 Convention Marketing & Sales,B.002263,Administrative Specialist I,,11/16/2008,03/22/2015,$41297.10,3.2
CVB,CVB 025 Tourism Marketing & Sales,B.002300.1     ,Administrative Specialist I,,08/16/2002,05/01/2006,$47167.64,12.095890410958905
CVB,CVB 041 VB Convention Center,B.001910.2     ,Administrative Specialist I,,06/01/2002,06/01/2002,$57936.06,16.013698630136986
CVB,CVB 010 Directors Office,B.001166.1     ,Administrative Specialist I,,08/25/1980,11/01/1998,$58281.60,19.5972602739726
CVB,CVB 212 TIP Resort Programs & Special Events,B.001320.4     ,Administrative Specialist I,,05/01/1985,02/01/1997,$58281.60,21.345205479452055
CVB,CVB 041 VB Convention Center,B.003970,Assistant Convention Center Manager,,11/01/1995,06/07/2014,$62010.26,3.989041095890411
CVB,CVB 041 VB Convention Center,B.006273,Assistant Convention Center Manager,,08/16/2006,02/16/2011,$70387.20,7.295890410958904
CVB,CVB 041 VB Convention Center,B.001417,Assistant Convention Center Manager,,10/16/2006,10/16/2006,$81754.66,11.635616438356164
CVB,CVB 010 Directors Office,B.000381.5     ,Business Application Specialist I,,07/01/2011,08/22/2015,$47773.70,2.780821917808219
CVB,CVB 010 Directors Office,B.006011.8     ,Business Application Specialist II,,11/16/2011,11/07/2014,$69839.90,3.56986301369863
CVB,CVB 026 Administration,B.005322.3     ,Business Development Representative II,,08/01/1985,10/01/2010,$94036.80,7.673972602739726
CVB,CVB 041 VB Convention Center,B.006260,Carpenter II,,11/16/2005,11/22/2016,$40258.92,1.526027397260274
CVB,CVB 041 VB Convention Center,B.006259,Carpenter II,,04/16/2005,03/01/2007,$42863.60,11.263013698630138
CVB,CVB 041 VB Convention Center,B.006261,Carpenter II,,04/16/2005,03/01/2007,$42863.60,11.263013698630138
CVB,CVB 041 VB Convention Center,B.002826,Convent Center Operations Supervisor,,11/16/2005,07/22/2016,$51568.40,1.8630136986301369
CVB,"CVB 022 TAP - Marketing, Public Relations & Communications",B.006837.1     ,Convention & Tourism Marketing and Public Relations Coord,,03/30/2017,03/30/2017,$70707.20,1.1753424657534246
CVB,CVB 024 Sports Marketing,B.005576,Convention & Tourism Marketing and Sales Coordinator,,12/16/1999,04/01/2013,$78659.10,5.1726027397260275
CVB,CVB 025 Tourism Marketing & Sales,B.001292.2     ,Convention & Tourism Marketing and Sales Coordinator,,10/01/1998,08/01/2002,$79021.02,15.846575342465753
CVB,CVB 030 Convention Marketing & Sales,B.002641.1     ,Convention & Tourism Marketing and Sales Coordinator,,11/20/1995,02/16/2003,$98800.00,15.301369863013699
CVB,"CVB 022 TAP - Marketing, Public Relations & Communications",B.007181,Convention and Tourism Market Administrator,,10/22/2014,12/22/2016,$89504.74,1.4438356164383561
CVB,CVB 030 Convention Marketing & Sales,B.005895,Convention and Tourism Market Administrator,,11/22/2014,11/22/2014,$114934.82,3.5287671232876714
CVB,CVB 025 Tourism Marketing & Sales,B.004585.1     ,Convention and Tourism Market Administrator,,08/05/1991,11/01/2007,$120369.60,10.591780821917808
CVB,CVB 041 VB Convention Center,B.006012,Convention and Tourism Representative I,,05/01/2011,05/01/2011,$54027.48,7.093150684931507
CVB,CVB 041 VB Convention Center,B.006519,Convention and Tourism Representative I,,12/01/1988,03/01/2008,$59146.10,10.26027397260274
CVB,CVB 024 Sports Marketing,B.006305.2     ,Convention and Tourism Representative I,,11/16/2004,08/07/2014,$60627.84,3.8219178082191783
CVB,CVB 021 Visitor Information Center,B.005323,Convention and Tourism Representative I,,08/16/2001,04/16/2007,$61073.48,11.136986301369863
CVB,CVB 024 Sports Marketing,B.005575,Convention and Tourism Representative II,,06/16/2013,06/16/2013,$61683.18,4.964383561643835
CVB,CVB 029 TAP -  Convention Services,B.000918.3     ,Convention and Tourism Representative II,,07/01/2004,09/07/2014,$64492.48,3.736986301369863
CVB,CVB 025 Tourism Marketing & Sales,B.005897.2     ,Convention and Tourism Representative II,,04/16/2009,10/01/2010,$64704.64,7.673972602739726
CVB,CVB 030 Convention Marketing & Sales,B.005898,Convention and Tourism Representative II,,08/16/2010,08/16/2010,$66163.76,7.8
CVB,CVB 030 Convention Marketing & Sales,B.000641,Convention and Tourism Representative II,,09/01/2010,09/01/2010,$67644.20,7.756164383561644
CVB,CVB 030 Convention Marketing & Sales,B.000346,Convention and Tourism Representative II,,09/16/2003,09/16/2003,$75266.10,14.72054794520548
CVB,CVB 041 VB Convention Center,B.006255,Convention Center Maintenance Crew Leader,,01/01/2013,01/01/2013,$41835.56,5.419178082191781
CVB,CVB 041 VB Convention Center,B.001463,Convention Center Maintenance Worker,,07/20/2017,07/20/2017,$26457.60,0.8684931506849315
CVB,CVB 041 VB Convention Center,B.001731.1     ,Convention Center Maintenance Worker,,07/20/2017,07/20/2017,$26457.60,0.8684931506849315
CVB,CVB 041 VB Convention Center,B.002593,Convention Center Maintenance Worker,,07/20/2017,07/20/2017,$26457.60,0.8684931506849315
CVB,CVB 041 VB Convention Center,B.001882.1     ,Convention Center Maintenance Worker,,02/16/2017,02/16/2017,$26462.80,1.2904109589041095
CVB,CVB 041 VB Convention Center,B.004124.1     ,Convention Center Maintenance Worker,,02/16/2017,02/16/2017,$26462.80,1.2904109589041095
CVB,CVB 041 VB Convention Center,B.006256,Convention Center Maintenance Worker,,11/07/2016,11/07/2016,$26462.80,1.5671232876712329
CVB,CVB 041 VB Convention Center,B.006518.1     ,Convention Center Maintenance Worker,,06/22/2016,06/22/2016,$26795.60,1.9452054794520548
CVB,CVB 041 VB Convention Center,B.001890,Convention Center Maintenance Worker,,10/22/2015,10/22/2015,$27758.12,2.6136986301369864
